Order_ID,Customer_ID,Customer_Age,Customer_Gender,City,Area,Restaurant_ID,Restaurant_Name,Cuisine_Type,Order_Date,Order_Time,Delivery_Time_Min,Distance_km,Order_Value,Discount_Applied,Final_Amount,Payment_Mode,Order_Status,Cancellation_Reason,Delivery_Partner_ID,Delivery_Rating,Restaurant_Rating,Order_Day,Peak_Hour,Profit_Margin
ORD051404,CUST8023,29,Male,Chennai,West,RES780,Restaurant_214,,8/14/2024,00:00,,34.54,,20,,COD,Delivered,None,DP245,5,4.8,Weekday,FALSE,-0.02
ORD051405,CUST4146,43,Female,,,RES696,Restaurant_212,,09-12-2024,00:00,45,,954,300,654,UPI,Delivered,None,DP731,4,3.6,Weekday,TRUE,0.34
ORD051406,CUST2209,,Female,Bangalore,West,RES246,Restaurant_244,,10/27/2024,00:00,163,20.32,,50,,UPI,Delivered,None,DP609,4,3.9,Weekend,TRUE,0.49
ORD051407,CUST2276,60,Female,Delhi,North,RES925,Restaurant_181,,10-02-2024,00:00,,5.45,,20,,Card,Delivered,None,DP551,2,4.6,Weekday,FALSE,0.36
ORD051408,CUST1121,39,,Chennai,,RES503,Restaurant_388,Indian,09-03-2024,00:00,,,798,20,778,UPI,Delivered,None,DP320,5,4,Weekday,FALSE,-0.14
ORD051409,CUST5317,,,Delhi,East,RES172,Restaurant_23,Arabian,5/21/2024,00:00,62,1.42,4813,0,,Card,Delivered,None,DP637,4,4.2,Weekday,TRUE,0.2
ORD051410,CUST7447,,Other,,Central,RES161,Restaurant_403,Indian,08-12-2024,00:00,216,,3281,100,3181,,Delivered,None,DP440,1,3.5,Weekday,FALSE,-0.06
ORD051411,CUST4577,53,,Delhi,,RES955,Restaurant_87,,12/27/2024,00:00,33,9.5,617,0,,,Delivered,None,DP550,,3.1,Weekday,FALSE,0.23
ORD051412,CUST3790,50,,Hyderabad,South,RES444,Restaurant_186,Indian,6/27/2024,00:00,123,19.68,1060,20,1040,Wallet,Delivered,None,DP405,1,5.3,Weekday,,0.42
ORD051413,CUST9993,30,,Delhi,North,RES716,Restaurant_79,Arabian,4/15/2024,00:00,,,987,0,,Wallet,Cancelled,None,DP469,1,5.1,Weekday,TRUE,-0.06
ORD051414,CUST4468,,Male,Mumbai,Central,RES499,Restaurant_147,Arabian,3/17/2024,00:00,,,,300,,COD,Cancelled,None,DP461,2,4.4,Weekend,FALSE,0.43
ORD051415,CUST1678,32,Female,Chennai,,RES558,Restaurant_268,,10/16/2024,00:00,55,35.2,4064,50,4014,,Delivered,None,DP186,,4.5,Weekday,,-0.1
ORD051416,CUST8964,21,Other,Delhi,West,RES170,Restaurant_331,Italian,03-12-2024,00:00,,,,0,,Wallet,Delivered,None,DP691,3,5.1,Weekday,,0.15
ORD051417,CUST8496,30,Female,Mumbai,West,RES145,Restaurant_108,Indian,3/15/2024,00:00,293,3.29,232,300,-68,Wallet,Cancelled,Restaurant Issue,DP956,3,4.7,Weekday,,0.12
ORD051418,CUST6593,,Female,,Central,RES920,Restaurant_156,Arabian,07-02-2024,00:00,48,,,20,,Wallet,Delivered,None,DP675,4,5.3,Weekday,FALSE,-0.12
ORD051419,CUST8890,,Female,Mumbai,,RES583,Restaurant_284,Arabian,06-06-2024,00:00,166,,2997,300,2697,UPI,Cancelled,None,DP961,5,5.2,Weekday,,0.49
ORD051420,CUST5498,24,,Chennai,,RES466,Restaurant_353,,07-03-2024,00:00,,3.62,214,50,164,COD,Delivered,None,DP450,5,4.6,Weekday,,-0.1
ORD051421,CUST3796,,Other,Mumbai,North,RES649,Restaurant_173,Indian,9/16/2024,00:00,22,4.14,2214,300,1914,,Delivered,None,DP708,,3.3,Weekday,,-0.12
ORD051422,CUST9973,,Other,Bangalore,North,RES474,Restaurant_302,,10/13/2024,00:00,37,3.11,1173,,,Card,Delivered,None,DP111,,3.1,Weekend,,0.05
ORD051423,CUST8108,,Female,Bangalore,,RES325,Restaurant_259,Mexican,04-05-2024,00:00,263,,,300,,,Delivered,None,DP167,4,4.4,Weekday,TRUE,0.22
ORD051424,CUST3444,28,,Chennai,East,RES471,Restaurant_57,Mexican,06-07-2024,00:00,43,7.76,4087,100,3987,,Delivered,None,DP370,1,4.1,Weekday,FALSE,0.5
ORD051425,CUST4781,,,Delhi,West,RES597,Restaurant_327,,3/28/2024,00:00,186,17.2,2000,,,,Delivered,None,DP338,2,3.6,Weekday,FALSE,0.02
ORD051426,CUST1091,51,,Delhi,East,RES132,Restaurant_133,Indian,10/27/2024,00:00,,27.75,,0,,COD,Delivered,None,DP553,3,4.5,Weekend,,0.07
ORD051427,CUST4521,,Male,Bangalore,West,RES640,Restaurant_377,Chinese,06-04-2024,00:00,24,37.93,4469,20,4449,Card,Delivered,None,DP656,4,3.3,Weekday,FALSE,0.49
ORD051428,CUST7636,31,,Mumbai,North,RES422,Restaurant_446,Indian,12/20/2024,00:00,36,25.4,,300,,COD,Delivered,None,DP687,4,3.8,Weekday,FALSE,0.29
ORD051429,CUST3608,,Other,Delhi,North,RES961,Restaurant_480,Italian,4/21/2024,00:00,52,,,300,,Wallet,Delivered,None,DP451,1,4.7,Weekend,FALSE,0.37
ORD051430,CUST2955,38,Male,Chennai,West,RES952,Restaurant_272,Chinese,8/27/2024,00:00,25,,,,,UPI,Delivered,None,DP354,,4.9,Weekday,,0.39
ORD051431,CUST7792,,Female,,West,RES697,Restaurant_18,Mexican,11-11-2024,00:00,,7.05,2055,,,Wallet,Delivered,None,DP388,4,3.8,Weekday,TRUE,-0.12
ORD051432,CUST9385,,,,East,RES329,Restaurant_99,,10/21/2024,00:00,137,27.72,2353,,,Wallet,Delivered,None,DP286,1,3.9,Weekday,TRUE,0.08
ORD051433,CUST6675,43,Female,,South,RES207,Restaurant_226,Arabian,07-09-2024,00:00,25,37.42,613,300,313,COD,Delivered,None,DP904,1,4.5,Weekday,FALSE,0.37
ORD051434,CUST9024,23,Female,Bangalore,East,RES468,Restaurant_88,,6/30/2024,00:00,45,21.42,947,100,847,COD,Delivered,None,DP149,,5.4,Weekend,FALSE,0.05
ORD051435,CUST8318,31,,Chennai,Central,RES178,Restaurant_219,Chinese,11/24/2024,00:00,,,248,20,228,Card,Delivered,None,DP817,1,4.9,Weekend,FALSE,0.29
ORD051436,CUST7337,,Female,Bangalore,East,RES294,Restaurant_84,Italian,7/22/2024,00:00,49,,,100,,,Delivered,None,DP626,1,3.7,Weekday,,-0.19
ORD051437,CUST4107,27,,Bangalore,East,RES366,Restaurant_302,Mexican,5/24/2024,00:00,37,,4667,300,4367,Wallet,Delivered,None,DP650,2,3.1,Weekday,FALSE,0.24
ORD051438,CUST5080,,Female,Hyderabad,Central,RES378,Restaurant_319,,9/25/2024,00:00,35,,,50,,Wallet,Delivered,None,DP493,,4.6,Weekday,TRUE,0.46
ORD051439,CUST8825,,Female,Chennai,South,RES477,Restaurant_142,Chinese,8/29/2024,00:00,217,9.93,4497,,,Card,Delivered,None,DP513,3,5,Weekday,FALSE,-0.03
ORD051440,CUST4911,,Male,Mumbai,Central,RES928,Restaurant_286,Arabian,6/23/2024,00:00,140,,3411,0,,Wallet,Delivered,None,DP937,2,3.8,Weekend,TRUE,0.18
ORD051441,CUST5713,55,Male,Chennai,Central,RES358,Restaurant_418,Chinese,7/23/2024,00:00,60,3.44,1182,50,1132,UPI,Delivered,None,DP320,4,3.2,Weekday,TRUE,0.14
ORD051442,CUST6450,,Female,Delhi,East,RES482,Restaurant_191,Chinese,12/21/2024,00:00,,2.35,2409,300,2109,UPI,Delivered,None,DP776,1,4.9,Weekend,FALSE,-0.19
ORD051443,CUST8398,41,Other,Mumbai,,RES155,Restaurant_338,,10-04-2024,00:00,,,,100,,,Delivered,None,DP433,2,4.5,Weekday,FALSE,0
ORD051444,CUST3973,56,Female,Delhi,,RES835,Restaurant_245,,09-08-2024,00:00,20,,662,300,362,COD,Delivered,None,DP117,3,5,Weekend,FALSE,-0.03
ORD051445,CUST1686,32,,Delhi,Central,RES972,Restaurant_303,Mexican,11-03-2024,00:00,50,1.54,2373,0,,Card,Delivered,None,DP972,5,4.7,Weekend,TRUE,-0.15
ORD051446,CUST6982,,Female,Hyderabad,Central,RES223,Restaurant_200,Chinese,4/21/2024,00:00,250,5.3,3119,,,COD,Delivered,None,DP782,1,4.1,Weekend,TRUE,-0.05
ORD051447,CUST8904,,Other,Hyderabad,North,RES955,Restaurant_294,Chinese,12/13/2024,00:00,62,4.17,2493,0,,Wallet,Delivered,None,DP668,4,4.3,Weekday,TRUE,0.16
ORD051448,CUST3765,,Female,Delhi,North,RES581,Restaurant_103,Mexican,12/27/2024,00:00,,15.22,,100,,COD,Cancelled,Customer Cancelled,DP737,5,5.4,Weekday,,-0.17
ORD051449,CUST8540,,Male,Bangalore,South,RES908,Restaurant_4,Italian,08-11-2024,00:00,,9.31,1059,300,759,COD,Cancelled,None,DP878,5,5.5,Weekend,FALSE,0.38
ORD051450,CUST9644,,Other,Mumbai,South,RES952,Restaurant_481,Italian,4/26/2024,00:00,33,,,50,,Wallet,Delivered,None,DP979,,4.9,Weekday,FALSE,0.15
ORD051451,CUST8858,,,Delhi,South,RES810,Restaurant_247,Chinese,10/31/2024,00:00,69,,,300,,UPI,Delivered,None,DP618,,3.4,Weekday,TRUE,0.19
ORD051452,CUST4677,34,Male,,South,RES466,Restaurant_160,Chinese,1/27/2024,00:00,29,,481,,,UPI,Delivered,None,DP961,3,3.6,Weekend,TRUE,0.48
ORD051453,CUST9730,,Male,Hyderabad,Central,RES330,Restaurant_487,Indian,11/13/2024,00:00,244,8.86,847,300,547,,Delivered,None,DP510,5,4.2,Weekday,,0.26
ORD051454,CUST9527,24,Other,Hyderabad,,RES438,Restaurant_477,Mexican,02-07-2024,00:00,,,1089,300,789,Wallet,Delivered,None,DP203,2,3.7,Weekday,FALSE,0.2
ORD051455,CUST5562,,,Delhi,East,RES499,Restaurant_422,,10-01-2024,00:00,41,32.88,,0,,Card,Delivered,None,DP905,4,3.9,Weekday,TRUE,0.17
ORD051456,CUST9454,,Other,Hyderabad,East,RES791,Restaurant_338,Arabian,03-02-2024,00:00,,5.27,,,,Card,Delivered,None,DP654,2,3.9,Weekend,FALSE,-0.14
ORD051457,CUST9332,36,Other,,Central,RES532,Restaurant_365,Mexican,11/17/2024,00:00,59,36.11,,50,,COD,Delivered,None,DP355,5,4,Weekend,,-0.07
ORD051458,CUST9567,,,Bangalore,South,RES829,Restaurant_70,Indian,09-08-2024,00:00,44,9.19,1061,,,Wallet,Cancelled,Customer Cancelled,DP660,1,3.6,Weekend,,-0.07
ORD051459,CUST3737,35,Male,Delhi,North,RES454,Restaurant_198,Italian,9/13/2024,00:00,40,27.6,2988,50,2938,Card,Delivered,None,DP770,1,5.3,Weekday,,0.18
ORD051460,CUST4678,22,,Hyderabad,Central,RES986,Restaurant_379,Indian,01-02-2024,00:00,53,20.26,3849,20,3829,Card,Delivered,None,DP128,4,4.2,Weekday,FALSE,-0.09
ORD051461,CUST6953,,,,Central,RES717,Restaurant_129,Italian,10/15/2024,00:00,,2.6,2148,,,Wallet,Delivered,None,DP266,1,4.6,Weekday,FALSE,0.31
ORD051462,CUST4524,50,Male,Bangalore,West,RES450,Restaurant_219,Italian,01-09-2024,00:00,,33.96,1107,,,COD,Delivered,None,DP701,,3.4,Weekday,FALSE,0.43
ORD051463,CUST6287,,Male,Hyderabad,Central,RES306,Restaurant_496,Indian,7/24/2024,00:00,26,5.13,,20,,Wallet,Delivered,None,DP787,2,4.1,Weekday,TRUE,0.32
ORD051464,CUST7711,,Female,Delhi,Central,RES313,Restaurant_190,Italian,2/23/2024,00:00,,,,,,UPI,Delivered,None,DP569,4,3.2,Weekday,,0.17
ORD051465,CUST3592,,,Chennai,South,RES531,Restaurant_457,,10/26/2024,00:00,271,1.57,814,100,714,Wallet,Delivered,None,DP326,2,3.8,Weekend,TRUE,0.19
ORD051466,CUST5209,,Male,Mumbai,Central,RES419,Restaurant_253,Mexican,7/29/2024,00:00,,,3486,0,,,Delivered,None,DP804,,5.3,Weekday,FALSE,-0.16
ORD051467,CUST2144,32,Male,Hyderabad,North,RES200,Restaurant_173,Chinese,7/28/2024,00:00,217,,4214,300,3914,UPI,Delivered,None,DP288,3,3.2,Weekend,TRUE,0.16
ORD051468,CUST1547,,Female,,Central,RES583,Restaurant_6,,10/26/2024,,,3.42,703,100,603,Wallet,Delivered,None,DP544,3,4.9,Weekend,,-0.14
ORD051469,CUST7458,,Female,Chennai,East,RES955,Restaurant_254,Italian,5/30/2024,00:00,218,4.19,2727,20,2707,Wallet,Cancelled,Customer Cancelled,DP771,2,5.3,Weekday,TRUE,0.02
ORD051470,CUST8246,18,Male,,,RES417,Restaurant_90,Chinese,07-05-2024,00:00,33,,3248,20,3228,Wallet,Delivered,None,DP354,,4.3,Weekday,,0.12
ORD051471,CUST5489,,Female,,South,RES184,Restaurant_153,Indian,12/25/2024,00:00,189,,448,50,398,UPI,Cancelled,None,DP994,,4.5,Weekday,FALSE,-0.18
ORD051472,CUST5445,54,Male,Delhi,West,RES667,Restaurant_363,Arabian,8/18/2024,00:00,,4.02,,50,,,Delivered,None,DP468,2,4.3,Weekend,TRUE,0.4
ORD051473,CUST6507,,Male,Delhi,West,RES559,Restaurant_67,Arabian,2/22/2024,00:00,149,34.2,2557,300,2257,COD,Delivered,None,DP862,4,3.7,Weekday,,0.13
ORD051474,CUST9064,,,Mumbai,Central,RES645,Restaurant_191,Mexican,08-08-2024,00:00,,3.57,2620,50,2570,Wallet,Delivered,None,DP131,2,4.8,Weekday,FALSE,0.26
ORD051475,CUST6976,49,Other,Chennai,,RES494,Restaurant_345,Italian,1/18/2024,00:00,67,16.7,,50,,UPI,Delivered,None,DP959,,4.8,Weekday,,0.33
ORD051476,CUST9459,21,Other,Mumbai,East,RES372,Restaurant_205,Chinese,10/28/2024,00:00,222,25.94,4885,100,4785,Wallet,Delivered,None,DP652,3,3.4,Weekday,TRUE,0.49
ORD051477,CUST3194,56,Other,,,RES803,Restaurant_466,Chinese,11/30/2024,00:00,300,33.2,335,,,Wallet,Delivered,None,DP104,3,3.4,Weekend,FALSE,-0.1
ORD051478,CUST9050,,Male,Bangalore,West,RES244,Restaurant_160,Indian,03-01-2024,00:00,129,19.21,,,,,Delivered,None,DP920,1,4.9,Weekday,,0.44
ORD051479,CUST5307,,,Bangalore,South,RES735,Restaurant_379,,11-06-2024,00:00,,3.06,,20,,UPI,Delivered,None,DP952,4,5.1,Weekday,FALSE,-0.1
ORD051480,CUST1655,,Other,,East,RES625,Restaurant_388,Arabian,09-06-2024,00:00,191,2.39,966,0,,,Delivered,None,DP887,3,5.1,Weekday,TRUE,0.47
ORD051481,CUST9432,59,Male,Hyderabad,North,RES373,Restaurant_49,Indian,12/26/2024,00:00,22,33.99,,300,,,Delivered,None,DP335,3,5,Weekday,,-0.07
ORD051482,CUST8716,23,Female,Bangalore,West,RES467,Restaurant_164,Italian,7/19/2024,00:00,61,39.89,1065,20,1045,Wallet,Delivered,None,DP762,4,4.9,Weekday,,0.13
ORD051483,CUST1342,54,,Mumbai,South,RES292,Restaurant_87,Chinese,9/26/2024,00:00,,3.15,3012,,,COD,Delivered,None,DP634,4,4.2,Weekday,FALSE,0.33
ORD051484,CUST3770,,,Hyderabad,,RES956,Restaurant_402,Chinese,09-05-2024,00:00,47,1.8,208,,,UPI,Delivered,None,DP939,2,3.9,Weekday,FALSE,0.17
ORD051485,CUST1287,45,Male,Hyderabad,,RES988,Restaurant_303,Mexican,03-04-2024,00:00,43,,,100,,Wallet,Delivered,None,DP512,,4.8,Weekday,TRUE,0.34
ORD051486,CUST6643,58,,Hyderabad,,RES500,Restaurant_333,Italian,12/19/2024,00:00,61,,,300,,,Delivered,None,DP651,4,4.5,Weekday,TRUE,0.38
ORD051487,CUST1883,,Male,Chennai,West,RES640,Restaurant_193,Arabian,12/14/2024,00:00,56,25.73,1094,50,1044,Wallet,Delivered,None,DP504,,3,Weekend,,0.34
ORD051488,CUST4261,,,Chennai,Central,RES934,Restaurant_461,Arabian,04-01-2024,00:00,33,18.36,,300,,COD,Delivered,None,DP466,2,4.8,Weekday,FALSE,0.06
ORD051489,CUST3672,,Other,Delhi,East,RES481,Restaurant_377,Italian,1/30/2024,00:00,33,22.24,3378,100,3278,UPI,Delivered,None,DP923,,3.4,Weekday,FALSE,0.32
ORD051490,CUST7730,38,,Hyderabad,West,RES405,Restaurant_209,Mexican,12-05-2024,,258,4.56,,0,,UPI,Delivered,None,DP501,5,4.1,Weekday,TRUE,0.18
ORD051491,CUST7050,28,Male,Mumbai,,RES284,Restaurant_118,Italian,6/15/2024,00:00,186,36.39,2513,100,2413,Wallet,Delivered,None,DP168,3,4.1,Weekend,TRUE,0.1
ORD051492,CUST1462,47,Male,Delhi,,RES483,Restaurant_425,Chinese,02-09-2024,00:00,36,2.57,747,20,727,,Delivered,None,DP232,2,3.6,Weekday,,-0.08
ORD051493,CUST2759,39,Female,Delhi,West,RES236,Restaurant_479,Arabian,9/28/2024,00:00,42,9.03,3596,100,3496,UPI,Delivered,None,DP372,1,4,Weekend,FALSE,0.01
ORD051494,CUST6175,,Male,Mumbai,Central,RES255,Restaurant_489,Indian,06-07-2024,00:00,35,,4576,100,4476,UPI,Delivered,None,DP185,1,4.8,Weekday,TRUE,0.27
ORD051495,CUST5654,55,,Hyderabad,,RES639,Restaurant_397,Italian,7/17/2024,00:00,204,,,,,COD,Cancelled,Restaurant Issue,DP672,3,3.7,Weekday,TRUE,0.23
ORD051496,CUST3744,58,Other,Mumbai,East,RES161,Restaurant_38,Arabian,11/20/2024,00:00,230,23.96,4489,300,4189,UPI,Delivered,None,DP340,3,3.8,Weekday,FALSE,0.39
ORD051497,CUST2195,,Other,Mumbai,West,RES695,Restaurant_283,Chinese,11/28/2024,00:00,148,21.47,,20,,Wallet,Delivered,None,DP269,5,3.1,Weekday,TRUE,-0.07
ORD051498,CUST8870,44,Male,Chennai,,RES116,Restaurant_442,Arabian,6/23/2024,00:00,56,6.75,,0,,COD,Delivered,None,DP628,4,3.9,Weekend,TRUE,0.39
ORD051499,CUST9506,,Other,Bangalore,Central,RES430,Restaurant_380,,04-07-2024,00:00,,1.19,,100,,,Delivered,None,DP937,1,3.1,Weekend,FALSE,-0.07
ORD051500,CUST1327,34,Male,Delhi,,RES905,Restaurant_423,Mexican,04-11-2024,00:00,,,,100,,,Delivered,None,DP421,4,3.7,Weekday,TRUE,-0.12
ORD051501,CUST9000,,Other,,,RES672,Restaurant_400,Arabian,2/16/2024,00:00,,7.55,3664,20,3644,COD,Delivered,None,DP982,,3.4,Weekday,FALSE,0.45
ORD051502,CUST2323,,,Hyderabad,,RES881,Restaurant_260,Indian,11/16/2024,00:00,150,,539,300,239,Wallet,Delivered,None,DP478,3,5.3,Weekend,,-0.13
ORD051503,CUST9139,,Other,Bangalore,North,RES566,Restaurant_236,Arabian,01-08-2024,00:00,230,,,,,Wallet,Delivered,None,DP628,2,5.1,Weekday,TRUE,-0.07
ORD051504,CUST3811,29,Other,Hyderabad,,RES346,Restaurant_269,,1/29/2024,00:00,186,19.49,907,0,,,Delivered,None,DP271,4,4.4,Weekday,FALSE,0.48
ORD051505,CUST3850,,,Hyderabad,,RES370,Restaurant_233,Indian,12-08-2024,00:00,,22.75,,300,,Wallet,Cancelled,Customer Cancelled,DP670,5,4.9,Weekend,TRUE,0.32
ORD051506,CUST5855,53,,Hyderabad,East,RES735,Restaurant_191,Arabian,1/22/2024,00:00,,5.69,169,100,69,COD,Delivered,None,DP103,5,4.2,Weekday,FALSE,0.14
ORD051507,CUST4699,,,Mumbai,East,RES307,Restaurant_339,Indian,1/20/2024,00:00,,26.28,623,100,523,UPI,Cancelled,Customer Cancelled,DP126,4,4.9,Weekend,TRUE,0.2
ORD051508,CUST5608,,Male,,West,RES961,Restaurant_191,Italian,12/25/2024,00:00,,23.01,366,100,266,Card,Delivered,None,DP715,4,4.1,Weekday,FALSE,0.38
ORD051509,CUST1679,53,Male,,West,RES119,Restaurant_30,Arabian,04-10-2024,00:00,146,,732,0,,Wallet,Delivered,None,DP919,3,5.1,Weekday,,0.11
ORD051510,CUST6085,40,Female,Chennai,South,RES780,Restaurant_24,Indian,3/21/2024,00:00,121,32.39,236,,,UPI,Delivered,None,DP468,5,3.1,Weekday,FALSE,0.36
ORD051511,CUST9934,42,Male,Mumbai,North,RES790,Restaurant_131,Mexican,5/17/2024,00:00,298,,,20,,UPI,Delivered,None,DP976,2,4.1,Weekday,FALSE,0.35
ORD051512,CUST7746,,Other,Mumbai,South,RES823,Restaurant_185,Chinese,12-02-2024,00:00,228,,3876,50,3826,Card,Cancelled,None,DP967,1,5.4,Weekday,FALSE,0.1
ORD051513,CUST9181,19,Other,Hyderabad,South,RES580,Restaurant_466,Mexican,01-06-2024,00:00,,,,,,Card,Delivered,None,DP976,5,3.6,Weekend,FALSE,0.19
ORD051514,CUST7493,45,Female,Mumbai,,RES294,Restaurant_493,Chinese,10-12-2024,00:00,241,9.18,2822,100,2722,UPI,Delivered,None,DP116,3,4.3,Weekend,,0.48
ORD051515,CUST8140,,,Delhi,West,RES441,Restaurant_424,Indian,4/21/2024,00:00,52,23.32,846,,,Card,Delivered,None,DP666,3,3,Weekend,,-0.05
ORD051516,CUST3866,,Other,Mumbai,North,RES230,Restaurant_445,Indian,8/21/2024,00:00,,5.17,,300,,Wallet,Delivered,None,DP789,5,4.5,Weekday,,0.21
ORD051517,CUST8945,20,Female,Chennai,South,RES621,Restaurant_248,Arabian,04-06-2024,00:00,,4.57,,20,,COD,Cancelled,Late Delivery,DP945,,3.3,Weekend,FALSE,-0.1
ORD051518,CUST7436,,Female,Delhi,West,RES460,Restaurant_463,Chinese,8/17/2024,00:00,212,7.21,,20,,,Delivered,None,DP585,3,4.2,Weekend,TRUE,-0.07
ORD051519,CUST6017,,,Hyderabad,,RES438,Restaurant_144,Chinese,4/21/2024,00:00,,,3918,,,Wallet,Delivered,None,DP406,1,3.7,Weekend,,0
ORD051520,CUST7871,21,Male,Bangalore,North,RES675,Restaurant_326,Mexican,06-05-2024,00:00,34,,,300,,Card,Delivered,None,DP983,3,3.2,Weekday,,0.18
ORD051521,CUST1464,,Female,Hyderabad,East,RES520,Restaurant_238,Chinese,6/16/2024,00:00,195,9.65,,300,,Card,Delivered,None,DP255,,3.9,Weekend,,-0.19
ORD051522,CUST3232,,Female,Hyderabad,South,RES285,Restaurant_395,,6/16/2024,00:00,,39.65,506,100,406,,Delivered,None,DP807,2,5.1,Weekend,TRUE,0.14
ORD051523,CUST8038,,Male,Delhi,North,RES556,Restaurant_439,Arabian,08-03-2024,00:00,,,188,0,,UPI,Cancelled,Late Delivery,DP613,,3.9,Weekend,TRUE,0.3
ORD051524,CUST4438,25,Other,Chennai,South,RES553,Restaurant_81,Mexican,7/29/2024,00:00,53,39.14,,,,Card,Delivered,None,DP837,5,3.5,Weekday,TRUE,-0.12
ORD051525,CUST7376,,Other,Hyderabad,East,RES768,Restaurant_247,Chinese,9/19/2024,00:00,46,2.6,382,,,Card,Delivered,None,DP497,4,3.1,Weekday,TRUE,-0.16
ORD051526,CUST4750,53,,Delhi,West,RES547,Restaurant_406,Mexican,1/26/2024,00:00,,,308,50,258,UPI,Delivered,None,DP419,2,5.5,Weekday,,-0.06
ORD051527,CUST3248,,Other,Bangalore,South,RES144,Restaurant_102,Arabian,7/17/2024,00:00,43,34.21,602,20,582,Card,Delivered,None,DP987,2,3,Weekday,FALSE,0
ORD051528,CUST3220,,Other,Mumbai,West,RES455,Restaurant_82,Chinese,8/21/2024,00:00,,32.06,,300,,,Delivered,None,DP739,3,4.7,Weekday,FALSE,0.12
ORD051529,CUST3646,42,Male,Hyderabad,North,RES870,Restaurant_150,,3/27/2024,00:00,140,,863,50,813,Wallet,Delivered,None,DP739,3,4.8,Weekday,FALSE,0.08
ORD051530,CUST1860,,Male,Mumbai,,RES132,Restaurant_490,Indian,02-06-2024,00:00,240,34.8,756,100,656,COD,Delivered,None,DP679,3,4.3,Weekday,,-0.11
ORD051531,CUST4418,30,,Mumbai,North,RES170,Restaurant_2,Mexican,05-04-2024,00:00,276,34.95,,20,,UPI,Delivered,None,DP331,1,3.1,Weekend,TRUE,-0.14
ORD051532,CUST2310,,,Hyderabad,West,RES282,Restaurant_8,Chinese,10/15/2024,00:00,36,8.51,793,50,743,Card,Delivered,None,DP259,2,4.1,Weekday,,0.04
ORD051533,CUST9914,31,Male,Chennai,,RES709,Restaurant_245,Chinese,08-11-2024,00:00,,,,300,,UPI,Delivered,None,DP988,2,5,Weekend,FALSE,0.28
ORD051534,CUST1738,18,Other,Mumbai,,RES635,Restaurant_138,Mexican,12/19/2024,00:00,,,,,,Wallet,Delivered,None,DP836,5,4,Weekday,TRUE,0.45
ORD051535,CUST7742,,Female,Hyderabad,North,RES742,Restaurant_388,,08-05-2024,00:00,,2.69,,20,,COD,Delivered,None,DP625,2,3.3,Weekday,TRUE,0.2
ORD051536,CUST9474,50,,,North,RES927,Restaurant_202,Chinese,12/16/2024,00:00,30,33.57,2424,20,2404,Wallet,Delivered,None,DP174,,4,Weekday,,0.14
ORD051537,CUST1226,,Other,Chennai,Central,RES331,Restaurant_350,Chinese,10/22/2024,00:00,227,1.97,4576,20,4556,COD,Delivered,None,DP874,2,3.1,Weekday,,0.43
ORD051538,CUST1932,,Male,Mumbai,Central,RES678,Restaurant_203,,8/19/2024,00:00,245,,235,100,135,Wallet,Delivered,None,DP592,4,4.4,Weekday,TRUE,-0.17
ORD051539,CUST8398,21,,Bangalore,East,RES995,Restaurant_414,Chinese,6/25/2024,00:00,65,,906,0,,COD,Delivered,None,DP765,,5.1,Weekday,,0.46
ORD051540,CUST2647,,Male,Delhi,North,RES684,Restaurant_31,Mexican,11/20/2024,00:00,208,28.03,,50,,Wallet,Delivered,None,DP944,2,3.5,Weekday,FALSE,-0.01
ORD051541,CUST1654,42,Other,Delhi,Central,RES224,Restaurant_411,Italian,10/21/2024,00:00,,,240,50,190,Wallet,Delivered,None,DP723,,5.3,Weekday,FALSE,0.15
ORD051542,CUST6162,34,Female,Chennai,East,RES439,Restaurant_312,Chinese,6/18/2024,00:00,20,,,20,,,Delivered,None,DP362,,3.5,Weekday,,0.23
ORD051543,CUST8624,42,,Chennai,,RES903,Restaurant_139,,10/13/2024,00:00,123,32.42,2349,50,2299,Card,Delivered,None,DP125,2,5.4,Weekend,,-0.12
ORD051544,CUST4903,,Female,Delhi,Central,RES685,Restaurant_176,Chinese,12-06-2024,00:00,64,,3305,,,COD,Delivered,None,DP995,2,4.1,Weekday,TRUE,-0.16
ORD051545,CUST4484,,Female,Chennai,,RES919,Restaurant_408,Mexican,09-07-2024,00:00,36,23.14,,300,,UPI,Cancelled,None,DP493,4,4.2,Weekend,FALSE,0.4
ORD051546,CUST9140,41,,Delhi,Central,RES308,Restaurant_374,,7/23/2024,00:00,,,3663,100,3563,UPI,Delivered,None,DP868,1,5.1,Weekday,TRUE,0.13
ORD051547,CUST9783,51,Male,Bangalore,,RES399,Restaurant_291,Arabian,3/14/2024,00:00,,,1139,50,1089,Wallet,Delivered,None,DP175,1,4.2,Weekday,TRUE,0.28
ORD051548,CUST3465,36,Other,,West,RES453,Restaurant_456,,06-07-2024,00:00,282,33.52,696,0,,,Delivered,None,DP559,5,3.3,Weekday,FALSE,-0.18
ORD051549,CUST8942,,Male,Bangalore,West,RES527,Restaurant_177,,4/16/2024,00:00,271,16.98,,100,,Wallet,Cancelled,Restaurant Issue,DP187,4,4.1,Weekday,TRUE,0
ORD051550,CUST1682,51,,Hyderabad,North,RES275,Restaurant_266,Arabian,08-01-2024,00:00,61,,,0,,UPI,Cancelled,Late Delivery,DP696,3,3.6,Weekday,FALSE,0.12
